FRAME,TRACKID,COORD_X,COORD_Y
0,2,3014.234619,92.551018
0,3,2472.109863,285.552063
0,4,2800.462402,378.228241
0,5,1544.218018,540.187195
0,-1,1570.581787,544.486389
0,-1,1620.299194,551.177185
0,6,1356.36853,693.899109
0,7,711.061462,867.914185
0,8,2111.125977,1000.31781
0,-1,34.919811,1051.97644
0,-1,68,1051.920044
1,2,2987.463623,89.732895
1,3,2465.115967,289.891846
1,4,2800.054443,378.221161
1,5,1550.244141,541.85144
1,-1,1617.161011,550.953369
1,6,1357.038818,693.410645
1,7,726.355896,873.351501
1,8,2108.47998,1001.661926
1,-1,33.90987,1051.751099
1,-1,68.377991,1052.760742
2,2,2947.024658,88.568146
2,3,2462.950928,290.994049
2,4,2798.050537,378.447113
2,5,1550.327271,541.514465
2,-1,1616.471313,551.073792
2,6,1356.711304,693.69342
2,7,728.413025,869.710022
2,8,2111.476318,1000.021057
2,-1,35.089363,1052.0979
2,-1,68.934883,1052.576782
3,2,2920.534424,88.973106
3,3,2461.61499,291.459747
3,4,2800.14502,377.272461
3,5,1544.470825,540.706238
3,-1,1617.713623,550.770935
3,6,1356.749756,693.518188
3,7,737.460327,874.20636
3,8,2107.814453,1001.945984
3,-1,33.764446,1052.093384
3,-1,68.690681,1052.072021
4,2,2887.983154,97.040901
4,3,2459.572266,291.245056
4,4,2799.255615,377.272217
4,5,1544.942505,540.863831
4,-1,1568.423828,543.976196
4,6,1356.165527,693.972778
4,7,751.844604,874.192078
4,8,2111.201904,1000.221252
4,-1,35.095001,1052.030029
4,-1,68.149757,1052.367188
5,2,2860.987305,76.203178
5,-1,2888.666748,111.333336
5,3,2455.753418,293.372559
5,4,2799.446045,377.708099
5,5,1544.016113,540.895569
5,-1,1617.965332,550.735901
5,6,1356.724243,693.482849
5,7,755.801758,874.626831
5,8,2110.324219,1000.609985
5,-1,35.536037,1052.135132
5,-1,67.587158,1052.376099
6,2,2844.807617,75.893471
6,-1,2876.570557,114.757507
6,3,2451.684082,293.816589
6,4,2799.581543,376.86142
6,5,1552.05249,541.92865
6,-1,1620.741821,551.107971
6,6,1357.065308,693.292053
6,7,764.806702,873.285706
6,8,2109.29248,1001.243652
6,-1,37.433498,1051.443359
6,-1,65.563377,1051.812256
7,2,2832.630859,85.254417
7,3,2434.74292,303.030121
7,4,2794.10791,378.825195
7,5,1543.525513,540.683044
7,-1,1571.606689,544.941406
7,6,1360.342529,690.845947
7,7,760.62268099999994,870.013
7,8,2111.156982,1000.261169
7,-1,38.595001,1051.400024
8,2,2817.984863,86.163445
8,3,2426.74707,300.42511
8,4,2795.265137,378.116272
8,5,1543.565063,540.571411
8,-1,1572.30896,544.879822
8,6,1360.341187,690.486755
8,7,765.037537,869.096497
8,8,2114.471191,999.115967
8,-1,4.266458,1051.489014
8,-1,35.334885,1051.553467
8,-1,67.694443,1052.486084
9,2,2806.285889,85.870018
9,-1,7.345515,117.734222
9,3,2414.241943,300.886169
9,-1,10.26556,307.522827
9,4,2798.557861,378.137207
9,-1,11.130769,432.91922
9,5,1543.909302,540.909302
9,-1,1575.439575,545.182678
9,6,1359.484741,691.270874
9,-1,14.217391,807.086975
9,7,768.230896,868.40094
9,8,2123.970947,994.028992
9,-1,69.182648,1052.219238
10,2,2793.41748,84.371384
10,-1,27.747524,122.059402
10,3,2388.360596,302.273682
10,-1,28.647577,308.286346
10,4,2797.456055,377.157898
10,-1,28.65704,434.02887
10,-1,198.261597,445.527435
10,5,1544.775513,539.952637
10,-1,1575.501709,545.084778
10,6,1359.690674,691.095581
10,-1,34.089745,808.36322
10,7,771.546875,868.531494
10,-1,2137.47998,986.842529
10,8,2088.056641,1014.026855
10,-1,66.742958,1052.112671
11,2,2779.591797,74.69796
11,3,2376.280273,302.752014
11,-1,46.791264,306.412628
11,4,2798.675781,378.493073
11,-1,46.106762,433.021362
11,5,1544.757202,540.990479
11,-1,1573.650391,545.526306
11,-1,47.226665,621.684448
11,6,1360.490845,690.526672
11,-1,49.746033,807.825378
11,7,773.862854,867.976074
11,8,2091.431396,1013.810486
11,-1,64.526573,1051.797119
12,2,2761.338867,74.416107
12,-1,65.411766,121.678734
12,-1,67.288559,307.427856
12,-1,2800.699707,376.057861
12,4,2755.617188,382.636078
12,-1,66.659004,434.011505
12,5,1559.506104,542.647766
12,-1,67.6157,621.937988
12,6,1361.365601,690.013367
12,-1,71.641151,808.224854
12,7,776.146118,868.941528
12,8,2099.104004,1008.780212
12,-1,76.207405,1055.007446
13,2,2752.452393,85.741013
13,9,2360.029785,302.214508
13,-1,87.113121,307.438904
13,4,2784.813965,379.914246
13,-1,86.653229,432.516144
13,5,1570.106934,543.172119
13,-1,87.36364,621.662903
13,6,1362.305786,689.370361
13,-1,91.99543,805.461182
13,7,778.819885,866.577637
13,8,2098.875,1008.10199
13,-1,93.688889,1054.351807
14,2,2721.942871,85.574097
14,-1,109.884773,120.255142
14,-1,107.452827,292.27829
14,9,2359.94165,300.859436
14,4,2780.544922,380.702698
14,-1,3272.345459,394.6409
14,-1,109.05809000000001,415.829865
14,5,1544.416992,541.080627
14,-1,111.457146,621.409546
14,6,1364.356445,689.924011
14,-1,112.616035,789.527405
14,7,783.100281,867.86731
14,-1,3264.912842,944.687256
14,8,2098.694824,1008.946045
14,-1,115.704979,1039.03064
