FRAME,TRACKID,COORD_X,COORD_Y
0,-1,3235.335938,44.457489
0,-1,142.558594,107.425781
0,2,2993.103271,221.585464
0,3,2949.471191,413.59024
0,4,2957.551025,691.252197
0,5,2046.414185,840.238953
1,6,2621.480225,90.703362
1,-1,141.868057,105.40625
1,2,2994.12085,222.038162
1,3,2951.508789,413.368317
1,4,2947.418457,691.489807
1,5,2044.30249,837.505432
2,6,2621.17041,90.44619
2,-1,141.415039,105.143791
2,2,2994.578613,221.878372
2,3,2954.88916,413.569977
2,4,2935.221436,690.69104
2,5,2043.53479,834.605652
3,6,2626.31958,90.845604
3,-1,141.666672,104.257423
3,2,2995.97876,222.215271
3,3,2957.450439,413.737396
3,4,2934.823486,689.581543
3,5,2043.449707,832.810852
4,6,2629.035645,92.058571
4,2,2997.140137,222.114395
4,3,2960.976562,413.588776
4,4,2925.696045,690.315125
4,5,2041.927734,830.432678
5,-1,3237.912842,45.567272
5,6,2630.977051,92.478378
5,-1,140.940292,106.264923
5,2,2997.445557,222.002472
5,3,2963.54248,414.106689
5,-1,3203.049805,587.691528
5,4,2914.850098,691.718872
5,5,2036.925659,827.938049
6,6,2632.11499,93.152115
6,2,2997.054199,222.229218
6,3,2967.115479,414.332123
6,4,2907.098877,690.803345
6,5,2040.871582,826.557739
7,-1,3237.275391,44.309322
7,6,2634.779053,94.056152
7,-1,141.280823,105.976028
7,2,2996.328125,222.085342
7,3,2974.068604,414.193665
7,4,2901.373047,681.348022
7,-1,3242.248779,665.268311
7,5,2046.81665,843.309448
8,6,2635.028809,94.019142
8,2,2996.584717,222.093781
8,3,2977.505371,414.384888
8,4,2901.897949,677.301331
8,5,1873.293945,930.13092
9,6,2634.655029,93.676682
9,2,2996.352295,222.161331
9,3,2982.781006,414.266663
9,-1,3098.834717,547.269226
9,5,1878.048828,928.472717
10,6,2633.784668,93.369438
10,2,2989.706299,222.087402
10,3,2989.088623,414.220459
10,-1,3103.297363,547.878662
10,5,1879.402588,928.897522
11,-1,3237.170654,45.15873
11,6,2634.045898,93.269325
11,2,2990.868896,222.197266
11,-1,222.024384,378.873169
11,3,2989.092285,412.065277
11,-1,3112.424072,549.487732
11,-1,222.990616,665.577454
11,5,1877.944336,928.953613
11,-1,226.606064,962.874451
12,-1,3236.737793,44.626213
12,6,2634.220947,93.442001
12,2,2994.608887,222.06517
12,3,2992.505127,411.487854
12,-1,3116.226807,549.627625
12,5,1878.566162,928.998352
13,6,2633.990234,92.966667
13,2,2997.346924,222.240189
13,3,2995.713135,410.759583
13,-1,3116.043701,549.763733
13,5,1878.815308,928.742432
14,6,2639.163818,89.264481
14,2,2998.510742,222.291092
14,3,2993.64917,399.519928
14,-1,3113.250732,548.998474
14,-1,22.727869,739.137695
