FRAME,TRACKID,COORD_X,COORD_Y
0,-1,615.88324,3.953307
0,-1,828.429138,3.392713
0,-1,1037.328247,3.354962
0,-1,1251.302979,3.397306
0,-1,1459.125,3.794355
0,2,2802.709229,65.234406
0,3,2615.765381,248.20578
0,4,2045.107544,383.128479
0,-1,146.537811,376.626038
0,5,2163.01123,469.097443
0,6,1648.001587,635.248413
0,7,2101.425537,742.506409
0,-1,3189.596924,799.975098
0,8,1568.329224,953.457336
1,-1,444.214966,4.14486
1,-1,646.003601,3.086021
1,-1,863.398621,3.307692
1,-1,1284.505737,3.201521
1,-1,1494.330322,3.995475
1,2,2826.098389,64.795387
1,3,2615.390381,247.69516
1,4,2037.217163,384.536957
1,5,2148.889893,467.554352
1,6,1670.919312,633.683228
1,7,2104.818604,746.670654
1,-1,3188.94458,800.404236
1,8,1594.4823,953.91748
2,-1,1090.185181,2.303704
2,-1,1305.624023,3.323308
2,-1,1514.991089,3.625
2,2,2838.717529,64.78199
2,3,2613.20166,248.47551
2,4,2033.285278,383.672913
2,5,2130.908203,463.387634
2,6,1686.024658,631.815491
2,7,2106.578125,750.780212
2,-1,3189.397705,799.060242
2,-1,3188.05957,932.56842
2,8,1635.049194,954.791931
2,-1,1597.849731,954.912598
3,-1,483.827271,3.363636
3,-1,905.85022,2.975708
3,-1,1111.765015,2.24
3,-1,1322.746948,3.087137
3,2,2848.705322,64.218994
3,-1,3271.330078,79.226601
3,3,2616.930176,247.272324
3,4,2029.669678,383.567413
3,5,2130.811523,461.659912
3,6,1697.745483,631.011414
3,7,2095.835693,747.065979
3,8,1643.154663,953.953125
4,-1,497.077667,2.650486
4,-1,705.255127,3.341564
4,-1,922.214294,3.079832
4,-1,1130.776123,2.676617
4,-1,1340.068481,3.193916
4,2,2859.538086,63.752579
4,3,2607.64624,249.344513
4,4,2025.541138,384.067261
4,5,2132.521973,462.677887
4,6,1708.721924,630.139832
4,7,2089.526855,747.05603
4,8,1661.787598,952.704956
5,-1,523.404419,3.257778
5,-1,941.665466,3.003597
5,-1,1147.472656,3.074219
5,-1,1360.967529,3.300813
5,2,2868.79126,63.444195
5,3,2598.897461,245.279678
5,4,2022.921753,384.214478
5,5,2121.680664,460.06189
5,6,1720.686035,629.501648
5,7,2083.251221,746.534424
5,8,1679.524536,951.099182
6,-1,541.098511,3.408867
6,-1,744.298828,3.448276
6,-1,956.423523,2.615686
6,-1,1163.835449,3.868313
6,-1,1371.890381,2.159817
6,2,2878.692627,63.31242
6,3,2595.960205,240.517334
6,4,2022.129883,381.812836
6,5,2121.996582,460.622803
6,6,1731.302368,629.098022
6,7,2077.94751,746.794983
6,8,1700.511719,949.327881
7,-1,346.368408,3.488038
7,-1,559.100769,3.042636
7,-1,760.12677,3.355634
7,-1,980.655029,3.536585
7,-1,1184.099976,3.203571
7,-1,1400.650024,3.942857
7,2,2884.582764,62.81572
7,3,2580.178223,244.290024
7,4,2025.993774,377.927124
7,5,2118.429688,459.770874
7,6,1742.776855,629.052917
7,7,2073.948975,747.306213
7,8,1716.606689,948.165161
8,-1,587.540161,3.609489
8,-1,789.669067,3.231317
8,-1,1007.364319,3.431227
8,-1,1218.534546,2.138249
8,-1,1428.94165,3.220833
8,2,2889.093018,62.627644
8,3,2570.452881,244.296753
8,4,2018.740845,383.506714
8,5,2117.702393,460.179016
8,6,1763.291626,628.391052
8,7,2068.919922,749.287109
8,8,1747.098145,947.979858
9,-1,391.059692,4.507463
9,-1,606.675903,3.114625
9,-1,814.041687,2.25
9,-1,1027.474854,3.297297
9,-1,1235.888916,2.36214
9,-1,1446.09436,3.533019
9,2,2891.009521,62.673981
9,3,2566.868408,244.432678
9,4,2020.204102,381.614197
9,5,2116.89624,460.167908
9,6,1773.588013,628.849731
9,7,2066.738525,751.313416
9,8,1763.723999,948.510376
10,-1,849.871582,2.09633
10,-1,1061.92749,3.018116
10,-1,1270.22168,2.402715
10,2,2900.990479,63.164558
10,3,2560.113281,245.98584
10,-1,3272.532227,340.866974
10,4,1965.260742,385.585724
10,5,2117.63208,462.48584
10,6,1792.655518,630.020081
10,7,2052.116943,749.996338
10,8,1794.916992,949.042114
11,-1,455.290466,3.757143
11,-1,663.194458,2.837301
11,-1,870.202576,3.353448
11,-1,1083.888916,3.071685
11,-1,1291.586426,3.477444
11,-1,1503.358276,3.841667
11,2,2908.212891,64.240738
11,3,2558.991455,244.461105
11,4,1945.286865,387.214478
11,-1,247.42038,480.748413
11,5,2084.461914,461.312988
11,-1,245.057266,623.660767
11,6,1802.2323,629.737122
11,7,2053.061523,753.785461
11,-1,249.072113,778.682678
11,-1,245.645523,916.529846
11,8,1809.870728,949.048645
12,-1,472.189087,3.52521
12,-1,681.5,3.384058
12,-1,889.886047,2.978903
12,-1,1102.875854,3.025478
12,-1,1308.800781,3.265625
12,2,2917.047119,64.971695
12,3,2548.117188,246.629181
12,4,1939.904541,387.11618
12,-1,193.271927,442
12,5,2042.344238,461.975555
12,6,1810.992188,629.871094
12,7,2049.616699,754.03717
12,8,1825.115601,948.606689
13,-1,491.027893,3.414343
13,-1,702.615662,2.935374
13,-1,906.655457,3.315126
13,-1,1124.526733,3.473251
13,-1,1331.360229,2.59322
13,2,2925.86499,65.848877
13,3,2527.081299,247.356583
13,4,1926.822388,387.833801
13,-1,193.371902,441.884308
13,5,2015.717773,462.042328
13,6,1816.144409,630.596497
13,7,2046.985352,754.143921
13,-1,43.344978,748.248901
13,8,1840.244019,948.219238
14,-1,507.881866,3.008439
14,-1,715.262817,3.375427
14,-1,921.161926,3.271255
14,-1,1138.038818,3.22093
14,-1,1341.623291,3.35814
14,2,2927.602051,66.171135
14,3,2522.7854,246.931931
14,-1,1955.089966,381.470001
14,4,1920.423584,388.008636
14,-1,193.773911,442.100006
14,5,1990.058105,464.390045
14,6,1840.127563,630.382751
14,7,2043.554443,753.078369
14,-1,42.348213,748.473206
14,8,1867.82373,947.22106900000006
15,-1,322.051636,3.488263
15,-1,523.390564,3.37037
15,-1,737.510925,2.908759
15,-1,941.182495,3.018248
15,-1,1155.860352,3.124528
15,-1,1366.518066,3.310811
15,2,2943.348145,68.335442
15,3,2519.063965,247.090668
15,-1,1940.157471,382.953186
15,4,1914.224121,387.494263
15,-1,193.163269,442.281647
15,5,1983.249023,463.516968
15,6,1843.084106,630.501831
15,7,2026.681396,741.216797
15,-1,42.417431,748.119263
15,-1,2055.384277,766.442139
