FRAME,TRACKID,COORD_X,COORD_Y
0,-1,3078.319336,98.838463
0,-1,62.362019,122.626114
0,2,1208.491821,251.661743
0,-1,67.152985,314.104492
0,3,2484.266846,395.414795
0,-1,70.7855,496.75528
0,4,762.379517,538.210266
0,-1,799.161194,544.587402
0,-1,74.233833,647.786072
0,-1,77.425117,718.231873
0,-1,74.72332,750.577087
0,-1,2550.81958,966.356873
0,-1,84.819115,994.866882
1,-1,3080.659668,99.531914
1,-1,61.909409,124.052261
1,2,1209.619385,251.826385
1,-1,66.434784,314.206512
1,3,2489.218994,392.664337
1,-1,71.234955,495.69342
1,4,780.910522,541.485535
1,-1,74.594261,750.33197
1,5,1568.422119,847.332092
1,-1,84.73333,993.06958
2,-1,62.768391,121.566757
2,2,1208.191895,251.581238
2,-1,67.115524,314.346558
2,3,2490.075928,392.011841
2,-1,70.815125,495.88797
2,4,778.707703,540.903015
2,-1,75.078819,647.197021
2,-1,44.433498,651.906433
2,-1,73.812752,750.199219
2,5,1574.883667,845.102966
2,-1,2620.943115,981.476074
2,-1,84.60125,995.53894
3,-1,3081.021484,98.403435
3,-1,62.945618,124.495468
3,2,1210.741211,251.734268
3,-1,66.662964,313.922211
3,3,2489.947754,392.095642
3,-1,70.253624,497.55072
3,4,776.248291,540.51416
3,-1,44.860695,652.059692
3,-1,2855.980225,686.139771
3,-1,73.865219,749.956543
3,5,1578.03186,844.851562
3,-1,2621.406982,978.623901
3,-1,84.562088,997.091492
4,-1,3082.675537,97.368423
4,-1,62.3769,122.218842
4,2,1207.705322,251.294617
4,-1,66.624535,314.178436
4,3,2491.435791,391.904144
4,-1,71.347336,494.74231
4,4,761.343994,537.692871
4,-1,798.893616,544.39093
4,-1,74.619514,647.756104
4,-1,2882.385498,687.921875
4,-1,74.479164,750.487488
4,5,1580.928223,844.599182
4,-1,2622.213379,980.961975
4,-1,84.508957,995.186401
5,-1,3083.211426,97.008812
5,-1,62.672077,123.808441
5,2,1208.717285,251.332413
5,-1,66.593872,314.164764
5,3,2492.284424,391.848877
5,-1,71.108879,496.876801
5,4,781.738403,541.236572
5,-1,2883.991943,684.086304
5,-1,74.622139,750.282471
5,5,1583.520264,844.356506
5,-1,2623.99585,978.381165
5,-1,85.021088,995.298218
6,-1,3083.851807,96.338982
6,-1,62.670845,122.611282
6,2,1206.54126,251.314819
6,-1,66.359848,314.352264
6,3,2494.111572,391.601379
6,-1,70.909355,495.590637
6,4,778.119324,540.694092
6,-1,73.381821,648.018188
6,-1,44.529701,651.915833
6,-1,2883.427734,673.600586
6,-1,2904.119141,694.704773
6,-1,73.793892,750.961853
6,5,1583.304443,842.968262
6,-1,2624.003906,980.11676
6,-1,84.383049,995.884766
7,-1,3085.309814,95.9646
7,-1,62.6478,123.5
7,2,1205.384766,251.239517
7,-1,65.906578,314.152252
7,3,2493.243408,391.841309
7,-1,71.209679,495.929047
7,4,754.538635,540.022461
7,-1,797.921814,543.308044
7,-1,74.665024,647.665039
7,-1,2898.026855,686.085083
7,-1,74.682167,751.007751
7,5,1584.177124,842.637817
7,-1,2625.392334,980.159729
7,-1,84.632355,996.529419
8,-1,3086.003906,94.724808
8,-1,62.690964,122.842567
8,2,1208.1604,251.100586
8,-1,66.918518,314.222229
8,3,2494.100342,391.574249
8,-1,71.060692,495.1474
8,4,747.608154,540.328247
8,-1,785.963379,542.833801
8,-1,45.942028,651.971008
8,-1,2881.077637,670.229675
8,-1,2906.077393,692.235901
8,-1,78.223213,717.209839
8,-1,74.268593,750.822327
8,5,1583.016479,841.245178
8,-1,2626.267334,979.707947
8,-1,85.05246,995.419678
9,-1,3086.439209,93.602806
9,-1,63.026867,121.958206
9,2,1205.683228,251.322586
9,-1,66.839081,314.153259
9,3,2495.495361,391.683472
9,-1,70.823341,495.416412
9,4,763.665039,541.621033
9,-1,2898.734863,685.436157
9,-1,76.248146,748.222229
9,5,1584.51709,841.128601
9,-1,2625.245361,979.959717
9,-1,85.14373,994.562683
10,-1,3087.476807,92.513885
10,-1,50.624573,127.699661
10,2,1208.086426,251.305954
10,-1,54.410255,314.479858
10,3,2494.775635,392.066254
10,-1,57.610001,500.823334
10,4,739.664185,540.538818
10,-1,780.460999,542.824402
10,-1,54.02364,649.536621
10,-1,2895.415771,679.819031
10,-1,61.191666,750.9375
10,5,1580.453857,839.946167
10,-1,68.182976,1000.770203
11,-1,3088.485352,91.644348
11,-1,32.420731,127.661583
11,2,1206.654053,251.062775
11,-1,36.413128,314.745178
11,3,2494.666016,391.644257
11,-1,39.754387,502.624573
11,4,757.183533,541.84143099999994
11,-1,2887.834717,670.330627
11,-1,2909.097168,693.025208
11,-1,43.203922,752.035278
11,5,1588.991455,841.879761
11,-1,2626.117676,979.256287
11,-1,51.240875,1002.13501
12,-1,3091.330078,90.96154
12,-1,15.386666,128.139999
12,2,1206.826416,251.259689
12,-1,18.496529,315.711792
12,3,2494.308105,391.478943
12,-1,21.234375,502.457031
12,4,758.139648,541.766052
12,-1,2882.800049,665.230774
12,-1,2909.641113,692.713684
12,-1,27.226707,751.577637
12,5,1587.241943,841.136475
12,-1,33.721115,1000.725098
13,2,1204.755981,250.781631
13,3,2494.954102,391.66922
13,4,737.512512,540.940002
13,-1,783.969238,543.358215
13,-1,2886.105957,667.152344
13,-1,11.960265,743.592712
13,5,1586.175171,839.595825
13,-1,14.034749,1001.969116
14,-1,3087.009521,90.755554
14,2,1190.208496,249.737167
14,3,2508.83252,392.909515
14,4,737.156494,540.486572
14,-1,777.652527,543.049988
14,-1,2889.095947,668.132019
14,-1,2917.209229,690.592224
14,5,1594.487793,841.656677
15,2,1189.885132,249.717392
15,3,2505.895508,390.903381
15,4,736.965881,540.532837
15,-1,768.400879,542.715515
15,-1,2913.808838,690.529785
15,5,1589.699951,840.754272
15,-1,2625.290771,979.103577
16,2,1189.036011,248.370499
16,3,2496.708496,381.371155
16,4,735.180298,540.702209
16,5,1583.954712,839.436829
16,-1,2626.679443,978.487183
17,2,1191.592773,249.425461
17,3,2495.79126,369.486847
17,4,734.24115,540.398743
17,-1,1570.252075,836.922424
17,5,1614.043213,848.461548
18,2,1190.278564,248.819046
18,3,2499.758057,365.147797
18,4,732.072449,539.816406
18,-1,759.643188,541.321594
18,-1,1563.711426,835.877563
18,5,1607.538086,847.270447
19,-1,3229.570801,30.495283
19,-1,3098.140381,88.714912
19,-1,85.641029,117.307693
19,2,1194.716431,251.255737
19,-1,90.089287,313.717865
19,3,2501.920166,362.202606
19,-1,92.106667,493.524445
19,-1,2968.295654,692.347412
19,-1,97.223259,743.50231900000006
19,-1,1545.252441,833.446594
19,5,1604.568604,847.134827
20,-1,3099.018799,88.924881
20,-1,68.661972,125.658447
20,2,1175.113525,250.370377
20,-1,72.118423,314.220398
20,3,2503.376953,360.127502
20,-1,76.2332,499.616608
20,6,746.500732,541.181824
20,-1,83.77224,649.60498
20,-1,2976.070068,692.381592
20,-1,84.205132,749.333313
20,5,1603.272705,845.381226
20,-1,94.530609,996.481079
21,-1,56.356113,3.97482
21,-1,47.822983,126.534164
21,2,1175.951782,251.222961
21,-1,51.215614,314.713745
21,3,2505.537354,357.227753
21,-1,56.106583,501.699066
21,6,733.402344,542.329407
21,-1,761.687195,542.026428
21,-1,73.588234,651.47406
21,-1,62.558064,752.035461
21,5,1600.704102,841.510193
21,-1,2600.225098,942.892578
21,-1,68.81884,1000.637695
22,-1,17.089041,128.527405
22,2,1166.225952,252.315231
22,-1,20.505577,315.888489
22,-1,25.653572,501.271423
22,6,728.251038,540.334778
22,-1,83.428574,650.758484
22,-1,2988.872314,692.101318
22,-1,32.385418,753.0625
22,5,1613.154663,837.950134
22,-1,2594.808105,960.608276
22,-1,39,1001.715942
23,2,1161.475098,252.333908
23,-1,5.63125,500.565613
23,6,708.041748,538.861511
23,-1,734.89624,540.97168
23,-1,83.898956,650.811829
23,-1,2989.662842,693.168518
23,-1,10.142858,752.376892
23,5,1627.428955,836.254456
23,-1,2591.211182,964.494751
23,-1,16.297297,1002.200745
24,2,1150.690186,252.62973
24,7,2520.75708,335.318878
24,6,710.970398,539.882935
24,-1,44.208736,652.650513
24,-1,83.738098,650.782288
24,-1,2990.288818,693.426697
24,5,1629.255493,835.400635
24,-1,2590.192871,964.315369
25,-1,3081.426025,106.57402
25,2,1152.085205,253.889877
25,7,2522.70166,332.978302
25,6,703.193665,540.22998
25,-1,81.653847,652.343384
25,-1,44.482586,651.970154
25,-1,2989.389404,692.790283
25,5,1633.726196,832.885925
25,-1,2588.455566,965.3927
26,-1,3083.245605,110.995613
26,2,1144.967896,255.377365
26,7,2524.729492,332.049927
26,6,696.977905,539.865784
26,-1,84.199303,650.643372
26,-1,44.383495,651.757263
26,-1,2982.447754,690.168274
26,5,1641.020508,831.273987
26,-1,2588.063721,963.200378
27,-1,3082.854004,111.615044
27,2,1134.248657,255.791443
27,-1,1171.840698,253.325928
27,7,2528.714355,329.27655
27,6,687.321899,539.343689
27,-1,44.384617,651.865356
27,-1,82.896324,650.722412
27,5,1642.853149,829.440674
27,-1,2576.004639,974.690552
28,2,1124.53186,256.340912
28,-1,1163.902466,254.839722
28,7,2534.252441,327.977905
28,6,679.976562,538.902832
28,-1,83.017609,650.795776
28,-1,2990.563232,693.633362
28,5,1632.45459,829.904541
28,-1,2573.619385,969.97168
29,-1,89.516281,118.976746
29,2,1144.250732,255.01976
29,-1,97.740257,312.915588
29,7,2548.174316,324.272736
29,-1,95.863853,494.685455
29,6,674.192566,538.724426
29,-1,77.525345,650.064514
29,-1,100.415092,745.24054
29,5,1637.317383,828.449951
29,-1,2567.68457,972.696533
30,-1,70.053955,126.528778
30,2,1135.28186,255.263153
30,-1,75.699997,313.774994
30,7,2552.688965,324.848328
30,-1,77.284279,501.37793
30,6,661.603699,538.410156
30,-1,711.909363,541.59375
30,-1,88.376572,678.945618
30,-1,80.711998,750.416016
30,5,1644.22644,827.354431
30,-1,2555.74292,974.497131
30,-1,89.548935,1000.57019
31,-1,53.039089,127.074921
31,2,1132.248901,255.201233
31,-1,57.102566,314.395599
31,7,2536.189697,333.547424
31,-1,59.961834,501.759552
31,6,649.976929,538.211548
31,-1,702.548279,540.752869
31,-1,55.386726,649.880981
31,-1,2984.846436,686.734741
31,-1,63.841465,751.418701
31,5,1650.663818,826.176636
31,-1,2539.205566,980.826599
31,-1,72.443687,998.815674
32,-1,39.413116,127.609833
32,2,1123.790649,255.36116
32,-1,43.011322,314.901886
32,7,2567.2146,319.544067
32,-1,46.434483,502.548279
32,6,644.46228,537.98114
32,-1,692.595947,540.650085
32,-1,47.564884,648.179382
32,-1,2987.384521,687.375549
32,-1,51.510345,752.024109
32,5,1657.69519,824.798279
32,-1,2531.810303,982.599976
32,-1,58.466927,1000.361877
33,-1,3105.648926,112.497963
33,-1,19.842657,128.646851
33,2,1115.978516,255.360001
33,-1,23.402174,315.278992
33,7,2566.179199,319.760101
33,-1,27.531034,502.806885
33,6,666.249023,539.484192
33,-1,2993.694336,690.942444
33,-1,32.128887,751.862244
33,5,1662.487427,823.553894
33,-1,2526.787598,981.305298
33,-1,39.811024,1001.118103
34,2,1109.669678,255.421127
34,7,2566.685547,321.713623
34,-1,11.656488,498.274811
34,6,659.981506,539.542358
