FRAME,TRACKID,COORD_X,COORD_Y
0,-1,3237.460938,48.26506
0,2,2632.927246,94.210442
0,-1,142.288315,105.678833
0,3,2992.611572,221.58313
0,4,2949.084229,413.786743
0,5,2957.475342,691.872742
0,6,2047.739258,839.478516
0,7,1872.703247,930.771606
1,2,2631.41626,93.663597
1,-1,142.682022,107.175117
1,3,2991.900879,221.924942
1,4,2951.369141,413.777374
1,5,2948.416992,690.552246
1,6,2048.008057,836.748291
1,7,1875.276367,930.193848
2,2,2631.058838,93.392616
2,-1,141.593964,104.617447
2,3,2992.229004,221.895248
2,4,2954.673584,413.814423
2,5,2937.45166,688.101868
2,6,2047.765625,834.555969
2,-1,3240.052002,897.911987
2,7,1877.967896,929.348694
3,2,2632.363037,93.208672000000007
3,-1,142.003021,103.824776
3,3,2994.295898,222.090347
3,4,2957.45459,413.968536
3,5,2935.272705,688.949219
3,6,2047.116211,832.868958
3,-1,3239.894043,898.690186
3,7,1876.141235,930.305115
4,2,2630.652344,92.502029
4,3,2993.275146,222.103897
4,4,2960.958008,413.936127
4,5,2928.169678,688.315308
4,6,2047.468506,830.870422
4,-1,3239.737549,898.400024
4,7,1877.224609,929.825073
5,-1,3238.227783,46.765823
5,2,2630.66626,92.490883
5,-1,140.160721,105.578575
5,3,2989.869385,221.94754
5,4,2963.147217,414.353668
5,5,2915.075195,691.892578
5,6,2042.053955,828.437073
5,-1,3240.093994,898.616333
5,7,1879.700684,929.199585
6,-1,3238.023682,43.12796
6,2,2632.379639,93.458557
6,3,2995.297363,222.242538
6,4,2966.908936,414.541077
6,5,2909.181641,688.551941
6,6,2043.004517,826.823242
6,-1,3239.987305,898.11438
6,7,1882.213989,928.277039
7,-1,3238.423828,45.634056
7,2,2635.106934,94.248215
7,-1,141.421051,105.931885
7,3,2994.098145,222.036636
7,4,2973.937988,414.385834
7,5,2900.780762,681.751709
7,6,2045.43042,843.379761
7,-1,3240.678955,897.940369
7,7,1882.840698,927.932068
8,2,2635.807617,94.28788
8,-1,138.856506,103.986549
8,3,2994.436035,222.140091
8,4,2977.45459,414.641205
8,8,3242.174805,530.273743
8,-1,3095.856445,547.199097
8,5,2899.738525,679.699768
8,6,2047.641235,847.67041
8,7,1874.996826,929.770569
9,2,2635.620117,94.100822
9,3,2987.013428,222.090057
9,4,2982.749512,414.652008
9,8,3110.189697,549.061829
9,-1,2888.858398,699.75415
9,6,2048.078857,845.995483
9,7,1878.199707,928.941528
10,2,2634.744629,93.832939
10,3,2987.882568,222.057678
10,4,2988.420654,414.455414
10,8,3105.423828,548.652466
10,-1,3240.956299,661.222229
10,-1,2046.091919,809.636047
10,6,2046.403687,850.654541
10,7,1878.636475,928.979736
11,-1,3239.980469,44.892159
11,2,2635.260986,93.736778
11,-1,222.356812,219.816895
11,3,2989.564697,222.256683
11,4,2989.004883,412.346039
11,-1,223.406784,526.93219
11,8,3112.105957,549.751709
11,-1,224.387604,669.449585
11,-1,225.925446,813.635986
11,6,2045.651001,830.486572
11,7,1877.422119,928.995117
12,-1,3240.492188,48.68504
12,2,2635.303223,93.893066
12,3,2993.610596,222.026505
12,4,2992.481689,411.913055
12,-1,173.751221,482.346344
12,8,3115.205322,549.954407
12,6,2045.606079,833.169312
12,7,1878.182129,929.112976
13,2,2635.6521,93.756531
13,3,2996.810547,222.263885
13,4,2995.235107,411.215149
13,-1,173.677567,482.897186
13,8,3114.983643,550.07251
13,6,2044.908081,834.058167
13,7,1878.684448,928.789001
14,2,2639.342529,89.585022
14,3,2997.452393,222.282776
14,4,2993.798584,398.868134
14,8,3111.463623,549.121826
14,-1,22.914454,737.949829
14,6,2044.07312,844.174927
14,7,1878.375,928.876709
15,2,2638.989502,72.720001
15,3,3001.014648,222.427521
15,4,3000.201416,393.468689
15,-1,173.614105,483.813263
15,8,3114.734375,549.792542
15,9,2779.456299,700.35437
15,-1,20.763699,737.931519
15,6,2044.367065,829.356384
15,7,1878.644043,928.871216
16,2,2636.180176,67.288818
16,3,3001.203369,222.581604
16,4,3002.474609,391.54834
16,-1,173.369812,483.890564
16,8,3115.645752,549.650208
16,9,2771.070068,699.448303
16,-1,24.366301,738.29303
16,6,2044.316772,830.718872
16,7,1879.035645,928.812805
17,2,2634.649414,64.623016
17,3,3001.6521,222.529785
17,4,3004.510498,388.973328
17,-1,173.532822,483.644775
17,8,3110.420654,548.762573
17,9,2764.567383,698.183777
17,-1,21.85906,738.523499
17,6,2045.122803,831.026306
17,7,1878.179443,929.088867
18,2,2633.09082,64.593689
18,3,3010.01123,222.669464
18,4,3011.466797,386.232056
18,-1,173.634979,483.51712
18,8,3127.529297,535.909668
18,-1,82.694054,683.620422
18,9,2755.400391,694.597473
18,-1,27.758503,737.455811
18,6,2051,846.913513
18,7,1877.390747,929.190369
19,2,2633.682617,65.534378
19,3,3010.178955,222.844589
19,4,3008.891113,386.332367
19,-1,126.3722,413.887878
19,-1,173.419998,483.556
19,8,3133.539551,523.711487
19,-1,82.820755,684.80658
19,9,2732.035889,697.042847
19,-1,28.794521,737.886963
19,6,2051.438477,846.016418
19,7,1878.253052,929.020508
20,2,2633.355713,65.022446
20,3,3009.046875,222.323944
20,4,3012.822021,384.411011
20,-1,173.613388,483.297394
20,8,3138.897705,516.466553
20,-1,82.832939,683.223511
20,9,2720.300537,693.777405
20,-1,28.662294,738.53772
20,6,2053.166748,847.207764
20,7,1879.208374,928.798584
21,2,2626.142578,54.542961
21,4,3012.247803,384.155975
21,-1,173.866409,483.358765
21,8,3144.387451,510.61377
21,-1,82.489845,683.932251
21,9,2707.561523,693.983582
21,-1,28.479099,737.643066
21,6,2055.325928,851.343384
21,7,1869.609741,931.117859
22,2,2625.365723,54.011856
22,4,3011.80957,382.43811
22,-1,126.270935,414
22,-1,173.904755,483.480164
22,8,3147.019531,506.636475
22,-1,83.340103,683.413696
22,9,2694.520508,695.701721
22,-1,28.54142,737.124268
22,6,2055.352295,850.675049
22,7,1872.891357,930.270996
23,2,2619.010254,44.29932
23,-1,2632.951904,66.104805
23,4,3012.251221,381.729065
23,-1,125.910446,413.800995
23,-1,173.946503,483.102875
23,8,3148.81543,504.698761
23,-1,82.809639,684.22168
23,9,2692.76123,693.337036
23,-1,28.567657,738.356445
23,6,2051.660645,832.334839
23,7,1876.27832,929.4151
24,2,2618.115967,44.548
24,-1,3009.189941,222.324997
24,4,3012.834229,380.917084
24,8,3147.897949,505.737122
24,9,2694.876465,689.924744
24,-1,82.719261,683.74939
24,-1,28.483109,737.996643
24,6,2054.243408,835.097778
24,7,1879.923462,928.645203
25,2,2626.144775,56.890869
25,8,3148.255127,505.279755
25,9,2699.241455,686.225891
25,-1,82.552994,683.555298
25,-1,27.53409,738.189392
25,6,2056.084961,836.91626
25,7,1882.591431,928.013611
26,2,2624.57251,54.686722
26,-1,3013.394043,379.596069
26,8,3148.111328,505.120972
26,-1,82.674072,687.182739
26,9,2691.236816,693.161499
26,-1,28.689075,738.239502
26,6,2058.155518,840.527161
26,7,1884.069824,927.978699
27,2,2622.85791,57.65559
27,8,3147.994629,505.032074
27,-1,83.383926,687.809509
27,9,2694.504395,688.502625
27,-1,28.17757,738.121521
27,6,2057.268555,835.21991
27,7,1882.251953,928.011536
28,-1,3009.524414,222.5
28,10,3012.560059,377.825012
28,-1,173.809723,483.161957
28,8,3148.797119,503.856995
28,-1,82.695961,684.976257
28,9,2678.180908,693.006348
28,-1,26.417625,737.413818
28,6,2056.640625,831.694702
28,7,1877.304688,929.145874
29,11,2570.008545,43.28125
29,10,3012.834961,376.86792
29,-1,173.394165,483.905121
29,8,3151.287842,497.720245
29,-1,82.82222,683.81481900000006
29,9,2650.86499,693.372986
29,-1,27.236559,738.505371
29,6,2054.246582,850.939514
29,7,1871.490112,930.774658
30,11,2547.826904,43.56118
30,10,3012.974609,376.605927
30,8,3119.1521,485.977081
